ORTHOMCL295 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_23867|m.1333(Gro_PROTEIN_100_UNKNOWN) Fmo_TRINITY_DN19256_c0_g1_i1|m.738(Fmo_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN4416_c0_g1_i1|m.647(Rca_PROTEIN_100_UNKNOWN) Rir-Ref_remain_c19906|m.472(Rir-Ref_PROTEIN_100_UNKNOWN)
ORTHOMCL296 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_7704|m.437(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_3551|m.195(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_59490|m.3051(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_18461|m.1012(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL297 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_43537|m.2421(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_29265|m.1661(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_29266|m.1663(Gro_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN69492_c0_g1_i1|m.1178(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL298 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_15723|m.885(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_39927|m.2267(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_27045|m.1510(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_26290|m.1476(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL299 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_22894|m.1269(Gro_PROTEIN_100_UNKNOWN) Ccl_TRINITY_DN15930_c0_g1_i1|m.178(Ccl_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN17570_c0_g1_i1|m.1684(Rca_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN11007_c0_g1_i1|m.2132(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL300 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_31316|m.1781(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_57614|m.2979(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN3213_c0_g1_i1|m.534(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN36516_c0_g1_i1|m.1961(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL301 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_8026|m.461(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_8024|m.455(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_8025|m.458(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_16054|m.900(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL302 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_61071|m.3101(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_43314|m.2411(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_74507|m.3558(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN25392_c0_g1_i1|m.1121(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL303 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_13830|m.797(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN5316_c0_g1_i1|m.783(Sca_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN18783_c0_g1_i1|m.914(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN36326_c0_g1_i1|m.507(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL304 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_71744|m.3485(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_67479|m.3325(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_58665|m.3027(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_58044|m.3000(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL305 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_52284|m.2781(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN177929_c0_g1_i1|m.30130(Dve_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN27685_c0_g1_i1|m.40(Sca_PROTEIN_100_UNKNOWN) Rir-Ref_remain_c5831|m.89(Rir-Ref_PROTEIN_100_UNKNOWN)
ORTHOMCL306 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_45960|m.2525(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_45959|m.2523(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_42530|m.2380(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_45960|m.2524(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL307 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_51618|m.2749(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN27541_c0_g1_i1|m.748(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN15206_c0_g1_i1|m.834(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN18942_c0_g1_i1|m.2508(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL308 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_7900|m.445(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_5502|m.302(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_7901|m.446(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_10017|m.560(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL309 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_23164|m.1277(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_31277|m.1778(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN12851_c0_g1_i1|m.942(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN18590_c0_g1_i1|m.2080(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL310 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_37151|m.2115(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN6731_c0_g1_i1|m.1310(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN10297_c0_g1_i1|m.1173(Rca_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN23121_c0_g1_i1|m.3173(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL311 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_10482|m.579(Gro_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN44401_c0_g1_i1|m.1932(Amo_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN52876_c0_g1_i1|m.502(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN41488_c0_g1_i1|m.2005(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL312 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_65592|m.3267(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_54854|m.2879(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_56230|m.2932(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN33366_c0_g1_i1|m.2207(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL313 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_76869|m.3619(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_74832|m.3567(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_77720|m.3640(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN18159_c1_g1_i1|m.2200(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL314 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_5582|m.307(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN101296_c0_g1_i1|m.27681(Dve_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN144671_c0_g1_i1|m.30682(Dve_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN16325_c0_g1_i1|m.108(Sca_PROTEIN_100_UNKNOWN)
ORTHOMCL315 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_36399|m.2059(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_27098|m.1515(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN13794_c0_g1_i1|m.1361(Sca_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN17088_c0_g1_i1|m.1495(Sca_PROTEIN_100_UNKNOWN)
ORTHOMCL316 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_5988|m.331(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_56395|m.2938(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_47605|m.2580(Gro_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN73362_c0_g1_i1|m.3984(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL317 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_24270|m.1355(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_18400|m.1010(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_13474|m.774(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN58422_c0_g1_i1|m.1422(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL318 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_12179|m.683(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN150062_c0_g1_i1|m.37453(Dve_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN25102_c0_g1_i1|m.583(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN28303_c0_g1_i1|m.614(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL319 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_16641|m.923(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_28174|m.1602(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN12775_c0_g1_i1|m.1382(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN18912_c0_g1_i1|m.2511(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL320 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_66254|m.3291(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_63437|m.3196(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN268_c0_g1_i1|m.1362(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN58047_c0_g1_i1|m.1343(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL321 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_26645|m.1499(Gro_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN14178_c0_g1_i1|m.428(Amo_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN7195_c0_g1_i1|m.971(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN21109_c0_g1_i1|m.1503(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL322 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_56421|m.2939(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_47338|m.2567(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_54100|m.2850(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_36352|m.2058(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL323 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_48995|m.2631(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_61400|m.3118(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_46288|m.2536(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_71319|m.3472(Gro_PROTEIN_100_UNKNOWN)
ORTHOMCL324 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_23744|m.1319(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_50697|m.2711(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN181499_c0_g1_i1|m.34889(Dve_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN35466_c0_g1_i1|m.440(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL325 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_16979|m.935(Gro_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN35902_c0_g1_i1|m.1095(Amo_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN4421_c0_g1_i1|m.1424(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN15697_c0_g1_i1|m.1755(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL326 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_37632|m.2151(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_59546|m.3052(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN24489_c0_g1_i1|m.1310(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN26456_c0_g1_i1|m.855(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL327 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_19960|m.1111(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN57324_c0_g1_i1|m.2528(Rca_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN54145_c0_g1_i1|m.1600(Pbr_PROTEIN_100_UNKNOWN) Ale_TRINITY_DN103877_c0_g1_i1|m.4537(Ale_PROTEIN_100_UNKNOWN)
ORTHOMCL328 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_24471|m.1367(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_18847|m.1050(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN11228_c0_g1_i1|m.920(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN55547_c0_g1_i1|m.302(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL329 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_37010|m.2103(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_40672|m.2304(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN4952_c0_g1_i1|m.22(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN25004_c0_g1_i1|m.2615(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL330 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_15776|m.887(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN42395_c0_g1_i1|m.9337(Dve_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN19156_c0_g1_i1|m.291(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN3874_c0_g1_i1|m.1732(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL331 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_80984|m.3727(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN144128_c0_g1_i1|m.28405(Dve_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN1931_c0_g1_i1|m.1080(Pbr_PROTEIN_100_UNKNOWN) Ale_TRINITY_DN116411_c0_g1_i1|m.3702(Ale_PROTEIN_100_UNKNOWN)
ORTHOMCL332 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_15485|m.879(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_21518|m.1194(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_18559|m.1022(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN42686_c0_g1_i1|m.1051(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL333 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_35957|m.2031(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_6165|m.348(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN6419_c0_g1_i1|m.1192(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN40218_c0_g1_i1|m.2029(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL334 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_12948|m.735(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_1997|m.116(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN8567_c0_g1_i1|m.1188(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN23848_c0_g1_i1|m.1247(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL335 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_21929|m.1215(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN14413_c0_g1_i1|m.10879(Dve_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN114044_c0_g1_i1|m.5666(Pbr_PROTEIN_100_UNKNOWN) Rir-Ref_remain_c21877|m.782(Rir-Ref_PROTEIN_100_UNKNOWN)
ORTHOMCL336 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_63708|m.3199(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_53773|m.2832(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_48907|m.2624(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN57242_c0_g1_i1|m.2020(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL337 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_42256|m.2370(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_69676|m.3410(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN33709_c0_g1_i1|m.1078(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN4666_c0_g1_i1|m.1600(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL338 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_58301|m.3010(Gro_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN4097_c0_g1_i1|m.628(Amo_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN8911_c0_g1_i1|m.496(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN25368_c0_g1_i1|m.1116(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL339 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_40185|m.2274(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_19464|m.1076(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN34419_c0_g1_i1|m.8786(Dve_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN7268_c0_g1_i1|m.2622(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL340 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_60452|m.3082(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN29201_c0_g1_i1|m.2(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN24511_c0_g1_i1|m.1194(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN23802_c0_g1_i1|m.1248(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL341 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_71665|m.3482(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_53012|m.2800(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN55134_c0_g1_i1|m.954(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN17096_c0_g1_i1|m.1149(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL342 (4 genes,2 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_22421|m.1242(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_49877|m.2682(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_19607|m.1084(Gro_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN11524_c0_g1_i1|m.2487(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL343 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_77795|m.3642(Gro_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN41272_c0_g1_i1|m.1929(Amo_PROTEIN_100_UNKNOWN) Amo_TRINITY_DN7266_c0_g1_i1|m.1959(Amo_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN33442_c0_g1_i1|m.562(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL344 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_21852|m.1210(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN28108_c0_g1_i1|m.136(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN13661_c0_g1_i1|m.2401(Rca_PROTEIN_100_UNKNOWN) Ale_TRINITY_DN147469_c0_g1_i1|m.4846(Ale_PROTEIN_100_UNKNOWN)
ORTHOMCL345 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_19780|m.1094(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN8109_c0_g1_i1|m.977(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN23414_c0_g1_i1|m.2374(Rca_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN64996_c0_g1_i1|m.2060(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL346 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_27626|m.1558(Gro_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN195275_c0_g1_i1|m.35838(Dve_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN7522_c0_g1_i1|m.1286(Sca_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN90725_c0_g1_i1|m.53(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL347 (4 genes,4 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_37450|m.2134(Gro_PROTEIN_100_UNKNOWN) Fmo_TRINITY_DN23356_c0_g1_i1|m.873(Fmo_PROTEIN_100_UNKNOWN) Dve_TRINITY_DN91876_c0_g1_i1|m.5962(Dve_PROTEIN_100_UNKNOWN) Pbr_TRINITY_DN57365_c0_g1_i1|m.3852(Pbr_PROTEIN_100_UNKNOWN)
ORTHOMCL348 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_62374|m.3158(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN3748_c0_g1_i1|m.1173(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN29631_c0_g1_i1|m.394(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN17532_c0_g1_i1|m.1685(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL349 (4 genes,3 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_27979|m.1590(Gro_PROTEIN_100_UNKNOWN) Sca_TRINITY_DN10897_c0_g1_i1|m.927(Sca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN58978_c0_g1_i1|m.1791(Rca_PROTEIN_100_UNKNOWN) Rca_TRINITY_DN53689_c0_g1_i1|m.1201(Rca_PROTEIN_100_UNKNOWN)
ORTHOMCL350 (4 genes,1 taxa):	 Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_80889|m.3726(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_74212|m.3550(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_93817|m.4052(Gro_PROTEIN_100_UNKNOWN) Gro_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_70598|m.3444(Gro_PROTEIN_100_UNKNOWN)
